VER,2.3.7
REALVER,2.3.7
SN,D2246L018-28
OFFSET_TX,355,355,0,0,,,,
OFFSET_RX,355,0,0,355,,,,
FCENTER,28
DR,-9.0,13.0,2.0,21.0
COMDR,TX,Board,1,TBL,2.0,17.5
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,100,COM,0,CTRL,13,34,REF,0.096,0.671,MEAS,16.096,99.329
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,105,COM,0,CTRL,13,35,REF,0.002,0.377,MEAS,16.002,105.377
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,110,COM,0,CTRL,14,36,REF,0.17,0.461,MEAS,15.83,110.461
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,115,COM,0,CTRL,14,37,REF,0.319,1.624,MEAS,15.681,116.624
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,120,COM,0,CTRL,13,38,REF,0.131,0.878,MEAS,16.131,120.878
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,125,COM,0,CTRL,13,39,REF,0.037,1.852,MEAS,16.037,126.852
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,130,COM,0,CTRL,13,39,REF,0.037,3.148,MEAS,16.037,126.852
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,135,COM,0,CTRL,13,41,REF,0.298,2.333,MEAS,16.298,137.333
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,140,COM,0,CTRL,13,42,REF,0.101,2.932,MEAS,16.101,142.932
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,145,COM,0,CTRL,13,42,REF,0.101,2.068,MEAS,16.101,142.932
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,150,COM,0,CTRL,13,43,REF,0.019,1.272,MEAS,16.019,148.728
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,155,COM,0,CTRL,14,44,REF,0.218,1.028,MEAS,15.782,153.972
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,160,COM,0,CTRL,14,45,REF,0.249,0.42,MEAS,15.751,159.58
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,165,COM,0,CTRL,13,46,REF,0.138,0.082,MEAS,16.138,165.082
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,170,COM,0,CTRL,13,47,REF,0.112,1.215,MEAS,16.112,171.215
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,175,COM,0,CTRL,14,48,REF,0.142,0.749,MEAS,15.858,175.749
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,180,COM,0,CTRL,14,49,REF,0.051,1.763,MEAS,15.949,-178.237
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,185,COM,0,CTRL,13,50,REF,0.234,1.271,MEAS,16.234,-173.729
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,190,COM,0,CTRL,14,51,REF,0.253,2.698,MEAS,15.747,-167.302
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,195,COM,0,CTRL,14,52,REF,0.019,1.494,MEAS,15.981,-163.506
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,200,COM,0,CTRL,14,52,REF,0.019,3.506,MEAS,15.981,-163.506
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,205,COM,0,CTRL,14,53,REF,0.104,2.278,MEAS,16.104,-157.278
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,210,COM,0,CTRL,14,54,REF,0.294,2.193,MEAS,15.706,-152.193
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,215,COM,0,CTRL,14,55,REF,0.176,0.839,MEAS,15.824,-145.839
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,220,COM,0,CTRL,14,56,REF,0.154,1.389,MEAS,15.846,-141.389
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,225,COM,0,CTRL,14,57,REF,0.067,0.358,MEAS,15.933,-134.642
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,230,COM,0,CTRL,13,58,REF,0.204,0.266,MEAS,16.204,-129.734
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,235,COM,0,CTRL,13,59,REF,0.199,1.997,MEAS,16.199,-123.003
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,240,COM,0,CTRL,14,60,REF,0.081,0.28,MEAS,15.919,-119.72
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,245,COM,0,CTRL,14,61,REF,0.013,1.804,MEAS,15.987,-113.196
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,250,COM,0,CTRL,14,61,REF,0.013,3.196,MEAS,15.987,-113.196
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,255,COM,0,CTRL,13,62,REF,0.154,2.802,MEAS,16.154,-107.802
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,260,COM,0,CTRL,13,63,REF,0.196,1.648,MEAS,16.196,-101.648
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,265,COM,0,CTRL,13,63,REF,0.196,6.648,MEAS,16.196,-101.648
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,270,COM,0,CTRL,14,0,REF,0.254,1.503,MEAS,15.746,-88.497
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,275,COM,0,CTRL,14,0,REF,0.254,3.497,MEAS,15.746,-88.497
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,280,COM,0,CTRL,13,2,REF,0.021,3.213,MEAS,16.021,-76.787
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,285,COM,0,CTRL,13,2,REF,0.021,1.787,MEAS,16.021,-76.787
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,290,COM,0,CTRL,13,3,REF,0.043,0.984,MEAS,15.957,-70.984
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.0,PHASE,295,COM,0,CTRL,14,4,REF,0.252,1.575,MEAS,15.748,-66.575
